,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,AccuRapid-Ecoli-Extract-Mix:MasterMix,AccuRapid-Ecoli-Extract-Mix:Volume,AccuRapid-Ecoli-Extract-Mix:Kind,AccuRapid-Master-Mix:MasterMix,AccuRapid-Master-Mix:Volume,AccuRapid-Master-Mix:Kind,source,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind,incubation_temp,Activity-Assay-Master-Mix:LigandMix,Activity-Assay-Master-Mix:Volume,Activity-Assay-Master-Mix:Kind
67,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),67,,aq1h2skvmybrp6y,-55.0,,,,,,,ct1h2pwneqvysub:67,,,,,,,
68,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),68,,aq1h2skvmycvvau,-55.0,,,,,,,ct1h2pwneqvysub:68,,,,,,,
69,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),69,,aq1h2skvmycvvaw,-55.0,,,,,,,ct1h2pwneqvysub:69,,,,,,,
70,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),70,,aq1h2skvmycvvay,-55.0,,,,,,,ct1h2pwneqvysub:70,,,,,,,
71,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),71,,aq1h2skvmye23eu,-55.0,,,,,,,ct1h2pwneqvysub:71,,,,,,,
72,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),72,,aq1h2skvmye23ew,-55.0,,,,,,,ct1h2pwneqvysub:72,,,,,,,
73,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),73,,aq1h2skvmye23ey,-55.0,,,,,,,ct1h2pwneqvysub:73,,,,,,,
74,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),74,,aq1h2skvmyf69jv,-55.0,,,,,,,ct1h2pwneqvysub:74,,,,,,,
75,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),75,,aq1h2skvmyf69jx,-55.0,,,,,,,ct1h2pwneqvysub:75,,,,,,,
76,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),76,,aq1h2skvmyf69jz,-55.0,,,,,,,ct1h2pwneqvysub:76,,,,,,,
77,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),77,,aq1h2skvmyf69k3,-55.0,,,,,,,ct1h2pwneqvysub:77,,,,,,,
78,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),78,,aq1h2skvmygafpx,-55.0,,,,,,,ct1h2pwneqvysub:78,,,,,,,
79,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),79,,aq1h2skvmygafpz,-55.0,,,,,,,ct1h2pwneqvysub:79,,,,,,,
80,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),80,,aq1h2skvmygafq3,-55.0,,,,,,,ct1h2pwneqvysub:80,,,,,,,
81,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),81,,aq1h2skvmyhentx,-55.0,,,,,,,ct1h2pwneqvysub:81,,,,,,,
82,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),82,,aq1h2skvmyhentz,-55.0,,,,,,,ct1h2pwneqvysub:82,,,,,,,
83,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),83,,aq1h2skvmyhenu3,-55.0,,,,,,,ct1h2pwneqvysub:83,,,,,,,
84,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),84,,aq1h2skvmyjjuxy,-55.0,,,,,,,ct1h2pwneqvysub:84,,,,,,,
85,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),85,,aq1h2skvmyjjuy2,-55.0,,,,,,,ct1h2pwneqvysub:85,,,,,,,
86,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),86,,aq1h2skvmyjjuy4,-55.0,,,,,,,ct1h2pwneqvysub:86,,,,,,,
87,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),87,,aq1h2skvmykq33z,-55.0,,,,,,,ct1h2pwneqvysub:87,,,,,,,
88,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),88,,aq1h2skvmykq343,-55.0,,,,,,,ct1h2pwneqvysub:88,,,,,,,
89,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),89,,aq1h2skvmykq345,-55.0,,,,,,,ct1h2pwneqvysub:89,,,,,,,
90,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),90,,aq1h2skvmykq347,-55.0,,,,,,,ct1h2pwneqvysub:90,,,,,,,
91,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),91,,aq1h2skvmymu983,-55.0,,,,,,,ct1h2pwneqvysub:91,,,,,,,
92,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),92,,aq1h2skvmymu985,-55.0,,,,,,,ct1h2pwneqvysub:92,,,,,,,
93,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),93,,aq1h2skvmymu987,-55.0,,,,,,,ct1h2pwneqvysub:93,,,,,,,
94,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),94,,aq1h2skvmynyfc4,-55.0,,,,,,,ct1h2pwneqvysub:94,,,,,,,
95,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),95,,aq1h2skvmyq4ng4,-55.0,,,,,,,ct1h2pwneqvysub:95,,,,,,,
96,Dilution-Water,ct1h2t2v9n8s7tk,Container(Dilution-Water),0,,aq1h2t4ejrrr6k6,30000.0,,,,,,,,rs1esgu7zf2ztkq,87.6:milliliter,Reagent,,,,
97,ct1h2q2wkctdefe-IVTT-DilutionPlate,ct1h2t2v9npdkcy,Container(ct1h2q2wkctdefe-IVTT-DilutionPlate),0,,aq1h2t5u8mfk87e,170.0,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1h2pwneqvysub:0,,,,,,,
98,ct1h2q2wkctdefe-IVTT-DilutionPlate,ct1h2t2v9npdkcy,Container(ct1h2q2wkctdefe-IVTT-DilutionPlate),1,,aq1h2t5u8mfk87g,170.0,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1h2pwneqvysub:1,,,,,,,
