,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,incubation_temp,AccuRapid-Ecoli-Extract-Mix:MasterMix,AccuRapid-Ecoli-Extract-Mix:Volume,AccuRapid-Ecoli-Extract-Mix:Kind,AccuRapid-Master-Mix:MasterMix,AccuRapid-Master-Mix:Volume,AccuRapid-Master-Mix:Kind,source,Activity-Assay-Master-Mix:LigandMix,Activity-Assay-Master-Mix:Volume,Activity-Assay-Master-Mix:Kind,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind
46,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),21,,aq1gqmxupkh6gr5,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:9,,,,,,
47,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),22,,aq1gqmxupkh6gr7,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:10,,,,,,
48,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),23,,aq1gqmxupkh6gr9,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:11,,,,,,
49,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),36,,aq1gqmxupkkevzb,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:0,,,,,,
50,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),37,,aq1gqmxupkmk457,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:1,,,,,,
51,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),38,,aq1gqmxupkmk459,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:2,,,,,,
52,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),39,,aq1gqmxupkmk45b,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:3,,,,,,
53,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),40,,aq1gqmxupkmk45d,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:4,,,,,,
54,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),41,,aq1gqmxupknqa99,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:5,,,,,,
55,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),42,,aq1gqmxupknqa9b,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:6,,,,,,
56,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),43,,aq1gqmxupknqa9d,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:7,,,,,,
57,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),44,,aq1gqmxupkpugd9,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:8,,,,,,
58,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),45,,aq1gqmxupkpugdb,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:9,,,,,,
59,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),46,,aq1gqmxupkpugdd,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:10,,,,,,
60,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),47,,aq1gqmxupkpugdf,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:11,,,,,,
61,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),60,,aq1gqmxupks4vnj,30.0,37:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:0,,,,,,
62,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),61,,aq1gqmxupkt93sd,30.0,37:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:1,,,,,,
63,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),62,,aq1gqmxupkt93sf,30.0,37:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:2,,,,,,
64,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),63,,aq1gqmxupkt93sh,30.0,37:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:3,,,,,,
65,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),64,,aq1gqmxupkud9wd,30.0,37:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:4,,,,,,
66,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),65,,aq1gqmxupkud9wf,30.0,37:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:5,,,,,,
67,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),66,,aq1gqmxupkud9wh,30.0,37:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:6,,,,,,
68,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),67,,aq1gqmxupkvhg2e,30.0,37:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:7,,,,,,
69,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),68,,aq1gqmxupkvhg2g,30.0,37:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:8,,,,,,
